node,num_cpus,num_gpus,CPU_GEN,GPU_SKU,IB,CPU_FRQ,GPU_GEN,CLASS,CPU_SKU,CPU_MNF,GPU_MEM,GPU_CC,GPU_BRD
sh04-03n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n16,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-03n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n05,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n07,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-04n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n05,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n07,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n16,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-05n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n05,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n07,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n11,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n12,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n16,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-06n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n05,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n07,64,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n09,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n10,32,4,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-07n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n05,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n09,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-08n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n05,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n09,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n18,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n19,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n20,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n21,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n22,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n23,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n24,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n25,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n26,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n27,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n28,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n29,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n30,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n31,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-09n32,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n01,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n05,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n09,64,8,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n13,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n14,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n15,64,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n16,256,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh04-10n17,24,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
